landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,DV,X,Y,label
3,3,232,18.21427917,36.25236893,302.4711914,7460,0.844494641,3.067528486,71.4673693,103.6236173,6504.842834,1141.317092,0.002298494,831163.875,806266.25,0
3,3,225,43.29583359,69.8081131,7.696051121,7316,1.549916148,1.668959737,30.14238178,731.4208067,1545.231187,809.3701709,1.543576241,842390,821560,1
1,3,409,10.87947559,68.54130554,156.8014069,4547,1.346503973,4.644960403,5.660510152,562.0315778,8.276780783,1113.757701,-0.474149108,833990,814030,1
1,1,21,27.78833389,47.71521759,163.3007507,1933,0.968845189,2.250030756,66.78199956,395.4040027,529.9550784,40.29513747,0.287373334,817956,825583,1
1,3,34,16.84856606,52.31172562,180,7971,0.414896935,2.80397892,80.62134537,17.32493412,21.07724544,124.1996835,-0.950201511,842692.0625,823748.1875,0
1,3,6,24.95579147,67.98207092,12.52880669,5245,0.844512403,2.374363422,14.06718088,52.4274999,4352.574305,95.57311369,0.402720928,816330,836030,1
3,3,120,29.1892643,51.42160797,288.4349365,7934,1.02717936,2.191696405,74.59012891,143.1849253,756.6453022,1488.181946,0.8960042,831938,813410,1
2,1,251,28.63419151,15.04721737,123.6900711,6442,2.603623629,3.813925266,310.1276912,276.1232559,5845.564503,291.6964824,-0.962377131,818386,817550.375,0
2,1,100,35.31578445,77.79756927,355.9143677,6421,1.264766574,1.954109311,7.891874922,264.7449994,2471.544092,571.0817107,1.722894073,831212,815627,1
3,3,233,16.95834732,32.29302597,245.5560455,7663,2.724369287,5.099676609,3.529411469,43.1797451,375.1433793,1709.196751,0.918398261,832413,813650,1
3,3,245,18.70583344,16.6613121,296.5650635,7493,0.179913118,2.345815659,85.37936,436.6975388,7252.843986,850.3099653,2.253992081,831028.625,805530.125,0
1,2,5,0.000001,0.000001,-1,5002,-5,6,7.160764269,5.397772102,1315.241007,910.6851316,0.70416081,823604.5,837023.4375,0
3,3,51,21.10909271,34.42813492,78.69007111,7649,0.657650113,2.561225653,43.39227984,85.73199945,5809.802921,1043.854946,1.063848734,836510,842910,1
1,2,16,22.67126656,33.02092743,334.9830933,5314,0.389920235,2.135808468,11.64441178,20.39648629,5632.953839,706.123376,-1.358355165,833248,839669,1
1,1,6,0.000001,4.172733784,-1,2233,-7.195437431,15.83041382,0.803593977,815.3819613,1758.348274,2003.768286,-0.253122032,837784.9375,834985,0
3,3,43,74.84883118,6.529388428,349.7651978,5791,2.569316149,-0.043587521,1.932039454,590.8805006,1502.958425,1071.577654,0.313098729,838595,816655,1
3,3,27,4.562585354,19.3270092,161.5650482,7130,-0.918782771,4.137658596,76.15208781,251.8996204,7173.669587,1987.52043,-0.619932175,829547,839395.25,0
2,2,115,19.99892807,39.71376038,303.6900635,7208,0.252122879,2.273605824,49.75784819,3648.10779,8455.18758,2528.778459,-1.748203635,854200.125,820346.875,0
3,3,63,16.40012932,45.6386261,329.0362549,4947,0.38634491,2.832530975,17.98115087,585.5368719,1026.784596,434.4075105,-1.632917285,824830,825230,1
2,3,64,23.54132843,49.77300644,190.0079803,7858,0.431994885,2.093733788,54.72504251,278.0914514,5805.374143,4449.159503,-0.038880117,816878,806255,1
2,3,284,10.11792278,27.40305328,315,7188,2.31200552,5.758900642,86.36309449,232.0938838,704.5474694,600.7899614,-0.000001,850778.6875,832736.6875,0
3,2,104,34.13982391,57.39707947,225,4074,0.874352276,1.651376486,9.803579124,1788.031833,4978.701505,1437.630496,0.137754515,846746,819570,1
2,3,179,10.11701202,49.92723083,98.13010406,5800,1.272192836,4.71927166,55.72417732,93.37511431,5170.783145,658.4590301,-1.495947003,833087.8125,837352.375,0
2,3,31,25.89495659,42.5933075,98.97262573,7358,0.540216506,1.985512137,4.993928588,93.84591681,1497.013266,768.1307691,0.033395436,835278,826369,1
2,1,443,40.97053528,54.45685577,35.53767776,7622,1.468316793,1.750558972,3.601431069,117.0111669,167.0389554,1427.518492,-0.000001,841068,823736,1
3,3,351,39.90437698,55.26510239,5.194427967,6820,1.430621505,1.788254261,0.852129732,248.7294798,220.4548936,1154.113675,0.896532238,834357,814614,1
2,3,46,53.73036575,71.75653839,0.000001,6546,1.919014812,1.299861073,75.91858142,292.5491919,111.8527964,416.8883617,-2.666333914,837083,825942,1
3,3,31,20.43493843,65.03518677,331.6992493,7450,0.968737364,2.943285704,78.26320535,260.925515,5576.111795,706.588122,1.696267843,827439,838933,1
3,3,173,23.81845474,25.97298813,210.9637604,7789,0.791718721,2.427157164,5.391997203,39.76151023,4.192991301,1336.110338,-0.000001,840557.3125,810674.375,0
3,3,178,21.10940933,39.69100571,281.3099365,7744,1.350813627,3.254356623,4.973102395,139.8742657,592.0930634,1464.044055,1.202707171,833960,815000,1
2,3,557,15.20515919,37.60717773,248.1985931,7682,0.306714833,2.912161112,44.30080168,875.9548953,3074.68151,72.09387915,-0.000001,835264.875,829523.875,0
1,2,56,0.000001,0.000001,-1,1625,-5,6,190.8359536,348.2419828,307.7031864,407.7177883,-1.367322803,820642.5625,826359.5625,0
2,3,24,45.1611557,56.95495987,17.52556801,6506,1.268489718,1.257238984,14.30489182,73.88370603,57.13013971,2165.850532,-1.247457862,843269,811862,1
2,3,174,54.58612442,37.15447998,260.7066956,1751,1.950482011,1.268393874,20.62581089,896.6563838,2300.201005,821.1904932,-0.582737446,841835,820832,1
3,2,18,33.270298,74.79377747,247.3801422,5919,1.188049674,2.030826092,4.562222114,76.9979762,1379.294322,103.2883626,-0.475872874,816142,812143,1
3,3,23,0.000001,31.42318344,-1,1955,-5,6,2.948118815,1394.874596,1213.854864,3424.353053,-0.952083349,840463.5,808265,0
2,3,315,26.78275871,33.85819626,143.1300964,7496,0.925763011,2.293112755,84.53659197,345.5620458,1733.143766,1999.610471,-0.000001,850630.5,835551.875,0
2,3,341,16.05357933,36.2573204,322.1250305,7418,0.017227693,2.508501053,4.031055117,122.8348323,7586.947154,1525.978212,-0.000001,837676.4375,845330.875,0
1,3,36,18.70503235,73.11820221,333.4349365,5040,0.52644068,2.692435026,14.14315886,342.6198541,224.9486786,14.08636692,-2.252082825,836543,812633,1
3,3,15,47.03675461,12.8123188,336.4477234,6743,1.334020257,1.191708326,19.39780925,563.5705923,318.0176691,175.2896195,0.896629393,815935,827150,1
2,3,52,23.18436432,33.10230637,225,6539,0.761454105,2.45742178,112.0243371,128.9910682,549.382001,261.096717,-1.256185532,804381,813262,1
3,3,30,42.43000412,68.25267792,83.6598053,3900,1.519607425,1.69926846,45.97256065,393.7043461,1514.42957,2136.622344,-0.96289748,835012,821760,1
2,3,119,20.77754784,21.51429367,86.18592834,3809,0.986889482,2.925133467,68.67540503,20.93759805,34.42956755,1972.154317,-0.872936428,830690,826905,1
3,1,16,49.45883179,26.85229301,283.7362671,7019,1.419139147,1.106589556,3.939113358,146.9331008,3858.32635,296.2961301,-0.206084028,811331,816430,1
2,3,308,29.13989258,18.47476006,185.1944275,6666,1.025154352,2.193721533,48.83491475,385.5530853,1847.888606,289.0629,-0.000001,812090.6875,814501,0
1,1,6,0.000001,0.000001,-1,1635,-5,6,6.119005218,908.6702546,3325.1721,135.0317106,0.15800105,846048.625,816003.125,0
2,3,119,63.00711441,20.20669746,43.95837402,4294,1.937446594,0.588282108,6.449636663,599.8667444,1895.555374,207.03207,0.114062734,841032,821475,1
3,3,45,44.99690247,71.41251373,137.0454102,6516,1.262756228,1.262972474,124.4378046,611.9957455,1919.859804,732.1455934,-0.069984935,838740,829230,1
3,3,53,21.10899353,50.92147446,11.30993176,7606,1.35079217,3.25437808,72.21171287,361.9594763,306.5167632,596.1670347,-0.609951019,843965,823430,1
3,1,19,17.80829811,23.85180664,135,7378,1.860117674,4.131346703,60.72768864,578.638078,757.2648036,129.2081019,0.676965892,819525,825640,1
3,2,77,10.11795139,23.89526749,351.8699036,7685,-0.114006706,3.332882643,114.5189759,176.7715762,2595.112501,131.0217342,0.57311964,816996.375,813692.25,0
3,3,69,27.94856262,70.98556519,272.7263184,7663,0.97561264,2.243263245,22.09068192,23.81036186,212.4728052,1785.495094,0.635320246,843373.9375,812382.625,0
1,3,5,17.06804657,60.99710464,350.5376892,6494,1.5,2,21.04079436,8.422329793,0.680743668,816.2911869,-1.493765116,844783,825432,1
1,3,41,35.8534317,13.46564007,167.9052429,6719,1.28459549,1.934280276,92.51447967,302.6232949,4619.016142,249.1059158,1.085487485,834905,840410,1
3,3,15,46.05150604,31.89009285,311.0548096,6579,1.299576879,1.226151705,23.43102077,57.54467036,4150.389967,2515.450553,0.427659273,829592,809726,1
2,3,16,42.30190277,70.43140411,213.6900635,4890,1.51511693,1.703758955,21.81449334,320.4710634,1089.266,576.9126293,-0.989621997,837190,827382,1
3,3,78,43.93878555,49.17690277,135,7906,1.225812435,1.299916267,3.187783304,37.61332859,4304.93563,56.21109902,0.807796538,837037,832550,1
2,3,292,17.91004753,65.67501068,218.6598053,7469,2.089344978,4.348406792,8.149754708,305.1291415,8.899729621,422.0952122,-0.000001,837032,813267,1
2,3,54,40.40773392,71.03757477,168.0238647,7692,1.448446512,1.770429373,9.359459635,55.75189984,1191.004248,78.91811823,-0.267478615,839515,830230,1
2,3,17,15.20471859,40.29921722,201.8014069,3695,0.306684434,2.912191391,13.12054851,1.995304581,1725.777853,397.3939801,1.781623363,837922,827874,1
1,2,14,0.000001,0.000001,-1,1421,-5,6,7.736851651,973.365742,4198.822847,409.0016457,0.792650819,816497.125,834606.25,0
2,1,31,12.72053719,53.09047318,243.4349518,7070,0.814197779,3.790972471,56.61075466,272.3924871,0.512147611,607.2563355,-0.004455389,817785,826302,1
1,3,84,0.000001,0.000001,-1,2703,-5,6,11.8435034,1659.760041,3465.304974,2366.934851,0.575976968,842897.875,819696.25,0
3,3,15,8.371247292,9.192225456,300.9637451,3467,-0.306834877,3.525710821,12.07964849,1581.658861,1919.414663,544.2504112,0.771774054,824035,823455,1
3,3,56,37.37445831,51.21038437,7.594642639,7155,2.438668489,2.977432013,8.170784629,62.53315348,8457.139471,2359.830117,-1.556572795,837230,846080,1
3,2,6,0.000001,24.46691895,-1,1902,-5,6,17.54202394,349.7710857,807.9023614,59.57660615,0.666148067,821533.8125,833142.375,0
1,2,3,0.000001,0.000001,-1,5495,-5,6,98.02020241,92.35289078,3956.356355,299.48717,-0.025240993,840599.875,842484.3125,0
3,3,57,29.43721008,60.88452148,243.4349518,7398,1.730463624,2.874706507,98.64063776,818.0252648,903.5622776,812.1035534,2.071707964,843945,824950,1
3,2,13,12.71940136,61.45610809,206.5650482,2415,0.120958231,3.097917557,8.873202644,170.9723321,2529.12258,481.2924572,1.033123612,815141,830897,1
1,2,14,4.082842827,3.184363365,315,5796,-1.030300856,4.249176502,143.2739241,373.0408317,1493.077029,440.629608,-0.195773944,822128.875,832699.8125,0
3,3,163,16.84846687,11.56187344,90,7395,2.494332314,4.883426666,27.11170857,8.412229902,1428.914353,150.9056817,5.068041325,830117,833015,1
3,3,246,20.00013351,56.89256287,56.30993271,7990,0.598761916,2.62011385,653.9370215,137.151501,1730.138249,47.71992876,-0.000001,815761.6875,814296.625,0
2,3,86,25.58545685,31.55548477,18.43494797,6824,2.259275913,3.732188463,20.41514576,379.8146418,320.3817816,1197.151699,-1.990581036,841339,810862,1
2,2,330,28.21603966,32.42985153,41.18592453,5784,0.986853063,2.232022762,86.36568988,552.2773445,814.1686237,2222.175212,-0.925352514,838994.9375,824928.8125,0
1,1,7,6.111540318,0.733870029,315,0,-0.971381187,3.49710989,5.442650642,1024.431691,934.0107512,320.3062148,-0.377254069,842933.125,815034.6875,0
2,3,48,25.89470673,2.657021046,81.02737427,7663,1.579926133,3.025243998,48.99319005,220.068787,6652.107319,998.0181969,-0.000001,843306.8125,844971.0625,0
3,3,143,26.89622688,61.96194077,95.71059418,7719,0.930679023,2.288196802,4.880058451,58.17511316,4643.94594,234.2542201,-3.152719736,836640,832333,1
3,3,28,22.67082024,44.25760651,244.9831085,7957,0.736471951,2.482403994,13.55608736,348.1843778,297.9473339,2824.062933,0.429327995,842538,809680,1
2,1,440,7.332827568,29.08972359,191.3099365,7218,3.490878582,7.591648579,4.750364478,206.3685533,245.0540696,1142.003721,-0.000001,840890,824530,1
1,3,12,12.8720293,40.81216431,186.3401947,4441,1.5,2,0.917336087,11.83624358,2742.112028,68.43739467,-2.03284359,840642,820642,1
3,3,134,52.95459366,72.49885559,162.2553253,7933,1.890743852,1.328132033,40.58174291,102.8140794,683.5283426,1078.821583,0.613869846,837185,822980,1
3,3,211,20.7760601,57.54037476,273.8140869,7077,1.333384752,3.271785498,9.592692792,191.4859711,627.076132,8.819205524,-1.13175559,829800.0625,832252.5625,0
3,2,73,33.34841537,21.67700958,237.5288086,6999,0.844446838,1.681281805,12.12727703,57.94517116,3554.259748,52.66066404,3.282015085,841630,842075,1
3,3,195,16.39917755,68.35365295,239.0362396,5645,1.5,2,54.01083259,778.790251,1219.607778,709.9275585,-1.64935267,842466,821900,1
3,3,291,10.31405067,37.73243332,33.69006729,7308,1.638470173,5.046141624,23.84894335,176.832458,914.586426,656.9071937,-0.000001,850200.125,832811.75,0
1,3,11,6.438867092,13.86052895,116.5650482,1076,-0.918787897,3.444516659,26.86086413,1351.817741,3622.584,796.857611,-0.974665165,837469.625,819916.3125,0
3,2,9,27.0686264,53.98074722,122.9052429,0,0.938120842,2.280755043,8.332974234,2100.527207,8225.658341,272.3130949,-0.939248085,845770,845770,1
2,3,128,28.63024712,39.82422638,326.3099365,7882,0.657549918,1.868178844,367.3107677,66.0009933,6060.202875,198.7934422,0.256810367,831728.25,837469.0625,0
2,3,62,34.14038086,71.01408386,45,6556,1.220946789,1.997929096,35.79990834,127.6988138,1155.463783,34.93784177,0.3701213,839597,830310,1
2,1,237,26.7823143,34.14632797,270,7063,0.579170227,1.946558475,13.01055304,270.3021469,11.99809951,836.8458434,-3.61497426,821568.625,824905,0
2,3,62,32.4342041,18.0406971,96.84277344,7449,1.156026959,2.062848806,57.0205889,1172.350448,1544.925563,839.788995,0.177503586,828422.8125,824416.6875,0
1,2,5,0.000001,0.000001,-1,3019,-5,6,32.53968801,276.9294128,194.4004613,174.983923,0.039888781,820755.9375,836555.5,0
3,3,35,40.63114929,65.66545105,0.000001,7074,1.456341624,1.762534142,14.54389301,445.2178071,84.47474331,120.856427,-1.288867116,842281,813655,1
3,3,16,0.000001,18.89362144,-1,8053,-8.294049263,14.73180103,7.295262175,218.2282358,4356.523906,810.8281692,-0.000001,842296.25,842814.75,0
3,3,127,36.97569275,31.93361664,140.4403381,8121,1.325600505,1.89327538,438.5316307,464.790229,2159.64246,458.9466357,-0.000001,816364.125,814123.8125,0
3,3,102,12.24846458,65.05921936,54.46232224,7753,-0.264564157,2.79029274,84.83032804,44.72087121,84.16727513,78.00986954,0.302800506,806719.875,813426,0
1,2,31,0.000001,0.000001,-1,2635,-5,6,140.862062,304.8987686,232.4344823,310.56974,-0.000001,840704.5625,811716.875,0
3,3,33,27.06839752,15.68801689,20.22485924,7152,0.591537356,1.934191346,27.72246131,910.712826,1597.421897,579.8900589,1.625164032,819438.6875,835635.9375,0
1,3,43,27.06632614,47.75883484,200.2248535,7465,0.591448128,1.934280515,120.5316129,362.6092251,4670.520545,287.7012764,1.577690959,834827,840397,1
2,3,64,2.889213562,45.08250427,270,6824,0.009337682,5.982126713,232.6621596,385.1170972,622.5161091,1143.428356,3.27296257,808001.125,809046.375,0
2,3,32,37.34378815,71.9706192,55.78429794,6546,0.992372692,1.533355951,78.72067915,270.4051769,115.8319364,394.8073757,-2.844632864,837070,825960,1
2,1,201,34.17921829,19.2186451,228.0127869,7796,1.222405553,1.996470213,2.15117706,918.9159568,2734.489068,512.2980488,-3.149090052,830563,815220,1
1,2,9,0.000001,1.54E-06,-1,0,-5,6,32.81734497,763.0644684,4929.923238,107.2796671,-0.818293273,822247.9375,819653.8125,0
2,2,130,53.6534729,29.05879211,211.3286896,6439,1.569628477,0.956100166,11.62543818,597.0827958,2058.569381,65.06627361,-0.000001,816625,813010,1
3,3,67,12.24837685,77.15353394,234.462326,6407,0.775149226,3.830020905,6.475026323,379.4164315,2152.4949,196.0880632,0.645563781,832500,822625,1
3,1,79,30.48264885,47.39573669,329.0362549,5154,0.732918918,1.792809725,15.41220244,247.0460341,31.58843113,394.9943354,-1.267895579,837174,825255,1
2,3,62,58.63804245,44.43760681,89.11859894,7507,2.104567766,1.114308119,90.711513,969.7496845,7126.274278,4224.60054,-0.06283313,820980,808460,1
3,3,217,34.1027832,13.35399914,296.5650635,6760,1.219533682,1.999342084,516.0284234,577.9403038,795.2115893,459.2915555,-0.000001,802945,809696.25,0
1,3,30,5.764611721,19.80920982,270,3309,-0.683669031,3.902544737,4.470804463,164.3622805,1352.03548,661.0133574,-0.140496626,835728,826263,1
2,2,148,23.54109192,28.37542725,190.0079803,6375,0.778557241,2.440318584,261.1172006,276.1064343,4044.810915,1122.677164,0.766710341,853336.875,824844.5625,0
3,3,48,26.78050041,20.66407585,0.000001,7151,0.92566514,2.293210745,87.69488384,188.7311907,6782.826685,1399.675632,-0.393019438,828303,839836,1
1,2,6,2.044060946,20.50141525,135,4535,-5,6,15.64135776,413.692207,1090.940904,124.759599,-0.904200077,836890.875,814692.125,0
1,2,9,0.000001,0.000001,-1,7484,1.5,2,76.96715438,5.046275514,249.6027475,556.6988694,-0.253084183,825305,833515,1
2,1,177,24.95570755,42.31628418,12.52880669,6731,0.844508588,2.374367237,3.883923886,403.4213765,407.4274782,431.8161851,-3.733766317,824473,826222,1
3,2,9,5.764268398,30.19432831,270,4916,-0.683729053,3.902604818,1.696051823,212.8641477,1116.081692,212.1101835,0.830219984,821716.9375,832607.5,0
3,3,149,51.98811722,62.76926422,255.1413879,6696,1.855824947,1.363050818,13.39590362,311.8399661,314.8916426,319.2282725,-0.454466552,837632,814368,1
2,3,204,27.94887543,67.23216248,267.2736816,7044,0.975625873,2.243249893,5.505698607,180.8115588,11.5486827,12.31822074,-1.043987036,837885,813102,1
2,3,142,30.48147392,65.13095093,30.96375656,7303,1.079445601,2.139430285,4.372100594,350.1837067,88.58417588,1137.638281,-0.000001,844017,813108,1
1,1,364,16.3995018,30.24110413,120.9637604,7476,2.465746164,4.912013054,4.104883808,744.1695615,397.8697527,844.8213737,-0.000001,841291,823035,1
3,1,29,30.15489769,49.38981247,145.6196594,7627,0.71979183,1.805936813,19.76957185,282.667794,289.8723476,781.4073882,-0.225193292,813603,810717,1
1,3,20,0.000001,0.000001,-1,1743,-5,6,14.64791049,80.14287546,1692.271472,599.6617129,-0.838850141,836631.625,821745.9375,0
2,2,45,25.14725876,25.74099922,143.74617,7199,0.506650388,2.019078255,37.888142,8.956476113,3731.699143,574.3166022,0.312797844,832305,834130,1
3,3,77,44.26779556,27.5743084,111.2505035,7663,1.23730278,1.288425922,6.412097133,231.9248354,3952.726899,138.6750348,-1.452002883,835635,840220,1
2,3,74,33.95448685,66.30825043,77.00538635,7565,1.213952899,2.004922867,4.773986663,0.692988009,2.452740571,1982.259538,-0.194342852,840380,810006,1
3,1,12,6.439291477,12.20173931,243.4349518,2710,-0.918721437,3.44445014,49.35868589,338.7088692,1820.554671,115.447307,0.249822125,818795.75,833117.6875,0
1,3,95,57.43130493,71.8418045,1.84760952,4024,2.057668686,1.161207199,4.952348361,25.90499156,1064.792921,1013.354819,1.198596001,833850,815460,1
2,3,71,25.14577675,5.187269688,126.2538376,8032,0.506583214,2.019145489,208.491974,77.65146784,315.3137978,880.4642248,-0.625866055,814401.9375,811280.8125,0
3,3,177,34.72121429,38.51326752,33.11134338,7959,0.89611131,1.629617333,10.63968422,455.5410637,1443.317308,861.9557756,-0.691342056,832500,823660,1
2,1,25,32.75889587,29.16174698,48.17982864,5823,0.821939588,1.703789115,57.18322799,460.7332213,448.3530237,130.8571643,1.555444598,818271,825746,1
1,3,153,47.71240997,64.90187073,328.1340332,7191,1.704260468,1.514615297,8.493291621,62.71860824,358.9449699,220.7222663,-0.431729525,837400,813735,1
2,3,44,56.27459717,60.47846985,237.3807526,7254,1.666993499,0.858735204,21.26791873,2252.615663,828.8275928,96.80745174,0.463051677,847980,827975,1
2,3,68,17.7049427,65.32286072,341.5650635,7137,0.467612475,2.75126338,94.0644952,520.8475765,91.19219445,972.1765221,-3.571395159,837680,825671,1
2,3,7,29.92046928,30.03643608,232.1250153,8213,0.710350037,1.815378666,63.80213578,2.739571454,5924.985251,798.2023208,1.56113708,814510,834377,1
1,2,45,0.000001,0.000001,-1,1327,-5,6,440.3924907,1408.117643,3450.663729,106.8402815,-0.000001,853760.0625,826000.5,0
1,3,40,26.3715477,56.81917953,165.2564392,7354,2.294120312,3.697344303,1.079184179,534.0559262,2172.112365,530.1925713,0.287509173,838603,828852,1
3,3,34,29.7275753,24.48410797,45,7669,0.702547252,1.823181391,3.949068202,34.15442194,2821.620661,313.5369266,-2.953675747,838505,831623,1
3,3,68,46.96988297,37.75207901,223.0908508,7539,1.331680298,1.194048285,13.0976978,1434.68761,3550.285599,2986.489025,0.967805445,845120,820360,1
3,3,11,37.9364624,34.88815689,29.05460358,6550,1.013763428,1.511965275,0.709418607,214.5545938,3707.5148,622.2629275,0.544036329,835604,834158,1
3,3,93,38.30825806,78.56347656,26.56505013,3616,1.373698354,1.845177412,8.898145443,429.8619315,3322.927359,512.0963882,-0.844338179,840658,820057,1
3,3,40,40.77530289,42.27037811,159.4439545,7489,1.114857078,1.410871625,3.728040039,231.5677121,2544.976204,181.2477918,-1.137168169,838219,828810,1
2,3,10,27.94695473,69.19432068,182.7263184,8115,1.5,2,2.863640392,908.8638055,645.8170395,2175.740379,-1.553469181,838975,808711,1
1,2,4,0.000001,20.61347198,-1,6642,-5,6,44.1406668,103.882483,3027.644837,527.7600306,0.562983215,817441.0625,813728.4375,0
2,2,16,47.40620041,45.09503555,3.990912437,6785,1.69352901,1.525346756,7.723932927,59.1440741,6984.962321,844.8810288,-1.160441637,849081,818914,1
1,1,5,0.000001,0.000001,-1,994,-5,6,8.536944446,16.9642792,3994.780468,1685.261265,0.276260912,835365.5,819304.9375,0
1,3,85,38.31188202,54.2348938,296.5650635,6133,1.02725482,1.498473883,7.490125117,202.4497752,7.730464526,174.2497947,2.124432325,816410,827110,1
3,1,62,4.56300211,61.44034958,288.4349365,6375,0.17992121,5.236179352,17.83707672,1260.870639,3229.866649,393.036093,1.881994486,830203,815572,1
3,3,225,21.98837852,50.47690582,0.000001,6880,0.702578247,2.516297579,0.401994573,46.53914768,434.7717658,1431.103215,0.277922034,832589,814114,1
1,2,7,0.000001,0.000001,-1,1816,-5,6,23.9196675,293.3480357,2135.051145,1139.846755,0.71621877,838595.75,821985.625,0
2,3,159,6.111860752,54.39019775,135,7845,0.984683156,5.453068733,31.16907996,52.88622887,2169.271137,965.7634212,-4.146693707,835427,827501,1
2,2,254,26.78343964,7.306419373,180,7784,0.925792694,2.293083191,22.98256881,444.849456,1219.590444,336.595431,-0.000001,840970.9375,827556.8125,0
1,3,13,6.111350536,19.97439766,45,7293,-0.97141248,3.497141123,126.2068116,728.0549014,8039.785869,594.0845882,-0.817999899,828008.9375,842136.5,0
3,3,40,16.05334091,61.24065781,285.255127,5544,1.056932807,3.548237324,12.72305789,1073.129112,798.996423,522.86504,-0.022457816,842378.9375,815678.3125,0
1,2,23,24.5643177,76.91204071,173.6598053,2065,0.826546788,2.392328978,1.433030502,58.59893129,767.5470461,366.0731864,-0.776230395,836472.3125,826450.5,0
1,3,20,0.000001,32.96914673,-1,7449,-5,6,82.04456432,239.4879385,7048.295147,1654.056432,-0.625889957,830328.0625,839084.9375,0
3,3,11,33.2730484,16.07364464,112.6198654,7187,0.841580749,1.684147954,36.4687325,204.2567822,2670.365078,10.45228294,1.185853004,817773.4375,837019.25,0
1,3,48,16.40040207,64.03691101,329.0362549,5758,0.386362493,2.832513332,6.372004492,410.4945493,409.5919672,1219.145701,0.590972483,831125,826185,1
2,3,199,39.61922073,24.93966484,37.56859207,7691,1.073925495,1.451803207,296.1796248,60.83757735,1200.019425,89.97961881,-0.000001,813512.75,814470.3125,0
2,3,7,6.438779354,77.74343109,206.5650482,6425,1.5,2,45.03009835,437.2541387,2257.052994,450.9938482,-2.400528669,838545,828772,1
3,2,16,0.000001,0.000001,-1,4207,-5,6,25.66346057,250.5663777,304.4097947,98.96299982,-1.030838251,825950.125,831911.1875,0
3,3,181,26.37327766,19.48934746,284.7435608,7380,0.907901764,2.310974121,0.687555995,55.94147809,1466.512274,633.5774189,-0.000001,810573,813767,1
3,3,42,67.43486023,56.48182678,260.3401184,2217,2.487599134,0.731276631,24.88072462,772.2008185,814.6062085,363.7918789,-0.661166012,838006,816000,1
1,3,131,46.40605545,55.02767563,324.7824097,5349,1.311964512,1.213764191,12.70585311,12.52578016,1933.148703,67.32835357,0.899178207,832706,815879,1
1,2,5,0.000001,23.6321888,-1,6751,-5,6,4.388026035,56.05816551,3073.24679,244.057353,0.259956151,817314.0625,814204.6875,0
2,3,39,16.84692574,62.85795975,270,7520,0.41479367,2.804082155,28.04090336,730.1025811,2848.624683,684.14677,-0.159207776,841696,818149,1
3,2,20,5.764191628,26.70312691,270,4973,-0.683742404,3.90261817,31.08719344,70.4414929,60.98921243,743.4881883,-0.666635096,826732.625,831877.5625,0
1,2,45,0.000001,0.000001,-1,1122,-5,6,394.9999338,1346.720157,5505.157883,61.73315222,-0.000001,855775.3125,825275.9375,0
2,3,183,27.45729828,27.23777962,240.9454041,5018,2.053392887,3.362707376,93.99642997,292.2889181,4159.841155,544.6437682,0.915175974,811695.5,829208.8125,0
3,3,190,40.10658646,28.49378395,278.6156616,7113,1.091215134,1.434513569,300.0941556,210.36072,471.8062579,247.2850662,-0.000001,803209.125,811017.6875,0
1,1,6,2.889567614,31.63310051,0.000001,2296,-1.376833916,4.595709801,10.90836538,619.8506903,1313.338464,1089.515685,-0.626042545,835221.4375,815706.4375,0
2,1,223,36.05379868,25.61565971,146.3099365,7177,0.945379913,1.58034873,126.2954103,54.67250574,105.2599679,123.6977677,-2.688091278,825720,826307,1
3,3,216,22.6709919,60.46091843,64.98310852,7833,0.389906675,2.135822058,9.963287955,378.290015,1300.309073,334.3543694,-0.000001,845473.25,829334.25,0
2,3,330,47.71105576,23.17560768,189.246109,6668,1.35763967,1.168089032,99.63597137,202.4189448,582.8710616,640.181433,-0.000001,808750,811160,0
3,3,114,16.05156898,5.032365799,195.255127,7361,0.363669366,2.85520649,288.3513688,27.06418351,6437.083206,696.4651221,1.122950792,831155.75,838168.875,0
3,3,17,20.17703629,41.82193375,74.05460358,2078,0.608333528,2.610542297,27.1601607,427.4171776,7961.959602,5386.796495,-0.621721089,821235,807265,1
3,3,91,15.20648956,18.21278572,201.8014069,7919,-0.039767027,2.565495729,162.6681563,255.9471579,3451.746632,350.9124399,-0.000001,817160.4375,815302.5,0
3,3,212,20.17420197,59.83503342,285.9454041,7678,0.261607021,2.264121532,9.836339424,3.260903758,2.414527439,1727.554597,-3.054396629,828184,827778,1
3,3,310,16.05276489,25.81931496,232.1250153,7291,0.017174311,2.508554459,5.501602248,97.45799219,8.648463026,403.9709609,0.122941695,838247.625,813622.8125,0
1,3,2,0.000001,0.000001,-1,6804,-5,6,99.57719039,299.6720508,607.4662495,177.6804439,-0.000001,822390.4375,834783.5,0
3,3,143,40.60875702,28.66717529,47.38594437,7652,1.108977079,1.416751623,30.75320498,510.3756522,1439.477503,1185.296967,0.089861728,836220,827320,1
1,2,23,2.04403162,34.20007706,225,5219,-1.723440528,4.942316532,20.37209845,736.6715918,1102.411788,1006.702799,0.270334572,822841.625,833111.5625,0
