landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,InSAR_dv,X,Y,label
2,3,425,18.70540047,33.1932869,333.4349976,6591,1.912760019,4.078710079,14.06824989,218.6064924,55.89047294,1561.146087,-5.222609997,833352.9314,813899.0139,5.222609997
3,3,41,29.92160034,34.4056282,195.2550049,7366,4.794640064,5.899569988,115.6316672,183.2776111,112.2535823,604.1464032,-2.962100029,805119.3827,808157.5033,2.962100029
1,3,109,33.69260025,29.61848259,209.4759979,7566,0.857496023,1.668230057,72.76040434,2721.374887,7207.836461,1293.050406,-4.702899933,821958.6603,812527.3104,4.702899933
2,3,58,5.764540195,58.63677979,0.000001,6042,-0.683681011,3.902559996,2.493673965,720.7067837,808.1281214,100.0725855,-11.7901001,835778.0188,825603.7646,11.7901001
1,3,118,27.45689964,16.96350288,119.0550003,7354,0.954761982,2.264110088,20.8325464,376.3907927,4589.703797,2447.692922,-7.098110199,818347.2529,809022.8513,7.098110199
3,1,78,25.64660072,33.12366486,266.9869995,6817,0.875719011,2.343159914,255.8969466,429.070244,548.6933597,1150.153307,-6.482870102,808045.6802,809105.2427,6.482870102
3,3,345,41.94380188,34.99591446,218.1569977,7468,1.155979991,1.369750023,170.2674856,385.4524755,146.2663906,610.9304864,-6.244780064,807976.3191,812260.6325,6.244780064
2,3,76,33.07490158,23.78885269,215.5379944,6450,0.834029019,1.691699982,44.50506837,551.1265673,347.1530686,315.2939129,-3.034539938,836791.4821,812408.3562,3.034539938
2,3,52,54.57789993,9.41903019,201.0379944,5823,1.603610039,0.922123015,14.07492956,504.0952669,347.1944918,335.9283757,-2.358809948,832771.1902,812290.0556,2.358809948
1,3,330,23.53969955,38.13036346,280.0079956,7227,0.778492987,2.440380096,12.1336153,155.0093356,17.32499578,287.995232,-7.470729828,838233.4641,811754.834,7.470729828
2,3,161,10.87839985,22.19723511,336.8009949,6877,-0.039891101,3.258769989,145.9187755,468.3494194,7333.739345,1069.385044,-5.657710075,849515.8434,818166.2233,5.657710075
3,3,46,33.57709885,3.292032003,171.2539978,7090,0.853123009,1.672610044,77.64888043,544.5972003,516.5824322,3093.251675,-6.98363018,842654.9464,809432.9135,6.98363018
2,2,37,23.81920052,41.57607269,210.9640045,6839,0.791752994,2.42711997,37.22489479,530.0076445,3961.94491,427.3404764,-2.281480074,818703.1182,812521.9199,2.281480074
3,3,82,27.23579979,51.78606796,191.3099976,7025,0.945307016,2.273570061,109.0536444,242.288549,92.90337541,401.5824868,-4.559840202,835739.2358,812728.4634,4.559840202
2,1,145,28.63170052,12.4002533,236.3099976,6444,0.657609999,1.868119955,386.6093347,1604.972397,6496.610169,3318.930846,-8.737420082,851435.9528,821534.2113,8.737420082
2,3,112,37.1006012,77.41124725,244.2899933,7928,1.330139995,1.888739944,26.73919653,45.20598227,771.8164828,22.91803757,-5.834020138,840725.0803,827061.9097,5.834020138
2,2,26,22.59770012,42.9143219,75.96379852,0,0.732877016,2.486000061,38.04974638,5254.877932,8506.275996,4990.713696,-2.552370071,806794.4542,822970.3233,2.552370071
2,2,100,28.16320038,38.5295639,225,7186,0.638063014,1.88767004,61.60085552,50.45872564,58.28932195,1353.838825,-4.09912014,820967.838,824947.9057,4.09912014
1,3,20,16.84970093,64.79489899,270,7006,0.068391897,2.457340002,3.371546284,1296.730174,6822.007064,4162.546202,-3.223740101,820524.457,808268.595,3.223740101
2,3,38,17.70409966,14.13153553,288.4349976,7349,3.603060007,5.886809826,98.91718371,431.0781667,8135.232295,379.7777027,-4.116230011,831758.7689,842081.0383,4.116230011
2,1,56,27.94820023,23.49962997,205.345993,6840,0.629022002,1.896710038,95.7072743,451.6517618,6409.427886,2474.053638,-4.264120102,859029.4039,830665.6354,4.264120102
1,1,65,19.36590004,21.72067451,68.96250153,6366,0.563853979,2.655019999,11.91748101,202.3196956,77.14319007,1397.646096,-4.785870075,841162.5887,810599.9116,4.785870075
3,3,115,26.78009987,38.50378799,323.1300049,2741,0.579073012,1.946660042,1.316466087,84.8773592,4839.796525,263.8105732,-4.878819942,833732.6183,838814.5138,4.878819942
2,1,100,33.5788002,44.3836441,261.2539978,6871,1.19975996,2.019109964,60.39460971,68.76237252,35.75777432,721.6790786,-3.859740019,835524.1254,813022.1907,3.859740019
3,3,38,6.439060211,17.4042511,206.5650024,6627,-0.572183013,3.791059971,5.207848687,2372.877742,7932.525482,1003.28416,-6.634469986,855464.1363,821590.4089,6.634469986
2,3,73,11.41399956,31.9336586,270,7377,0.702548027,3.902620077,38.8480128,2928.957167,7438.592417,1484.070717,-5.889369965,822193.8489,812449.0112,5.889369965
3,2,53,6.111299992,77.32020569,135,6933,-0.624846995,3.843719959,22.06067782,189.3559606,939.0729493,994.3388393,-8.996629715,836542.9292,822497.3296,8.996629715
2,3,122,36.97570038,54.52632904,283.5700073,7837,1.325600028,1.893270016,72.52569824,224.2510445,1277.209224,938.5639066,-2.698539972,831630.4905,814153.0144,2.698539972
3,3,21,31.55290031,54.50816727,9.462320328,7829,1.121790051,2.097079992,38.42583883,142.0922506,230.3505764,163.8379688,-1.256459951,819154.8505,826377.6669,1.256459951
3,3,62,12.71920013,48.80484772,296.5650024,7892,0.81408602,3.791079998,715.4222806,910.7855906,1799.273682,759.362943,-2.254159927,801903.0737,810625.8392,2.254159927
2,3,91,28.99060059,19.81241989,239.9309998,7931,3.32159996,4.502439976,86.97689089,2594.137961,4715.771084,336.0708573,-7.527450085,833980.5651,807538.613,7.527450085
2,1,222,23.25729942,24.63659477,93.36650085,7041,0.418392986,2.107340097,33.92767862,99.37765092,1107.240553,1096.519362,-2.917079926,838882.9815,816074.6423,2.917079926
1,1,38,36.60129929,61.46463013,9.782409668,7707,0.965400994,1.560330033,26.86509918,451.0346154,447.3146308,994.4765274,-7.173530102,845300.7014,826021.7821,7.173530102
1,3,50,52.41139984,62.74392319,82.18470001,7337,1.524510026,1.001219988,36.18834213,360.5028731,1202.247159,469.2539745,-3.062330008,839392.2343,829731.2729,3.062330008
2,3,114,17.90940094,26.65420723,231.3399963,5710,0.479871005,2.739000082,2.555306134,95.31611928,3690.304624,770.8167137,-4.079649925,822349.6085,820921.4521,4.079649925
2,3,50,40.67819977,70.40166473,273.3659973,7295,1.457999945,1.76086998,228.2263612,208.0293369,4648.639636,1000.379468,-9.235690117,820853.9962,819665.8447,9.235690117
3,3,61,42.29729843,36.24046707,176.8200073,6533,1.514950037,1.703920007,67.95102972,659.9674471,6826.23427,3743.177834,-3.367379904,820896.1797,808974.5135,3.367379904
2,2,20,13.46420002,61.20977783,108.4349976,6490,0.873037994,3.732130051,31.6818373,573.5119168,3695.280787,989.8272874,-2.878139973,818083.7273,813910.456,2.878139973
2,2,69,32.75719833,45.67127991,154.4400024,7085,1.168449998,2.050430059,27.73922718,569.9123706,3963.889374,503.3511965,-2.403140068,818695.1806,812606.5868,2.403140068
3,2,7,2.044150114,56.83939743,225,3174,-0.113945,6.551700115,3.735070354,779.2044461,4501.918532,309.2754201,-4.520229816,811071.0564,817030.5983,4.520229816
1,3,92,29.77759933,26.11006546,131.423996,7210,1.744289994,2.860879898,196.2019293,983.752529,5603.834598,428.4704834,-2.607939959,832448.6246,806947.2681,2.607939959
3,3,24,47.29940033,61.08434677,62.24150085,4640,1.68979001,1.529090047,19.84402949,97.22738873,2108.353182,1753.863131,-3.712419987,835561.5826,821239.2245,3.712419987
3,1,56,34.43610001,13.01910496,6.340189934,5612,0.885461986,1.640269995,34.8000312,1618.067113,4501.340808,1028.930849,-2.306010008,830682.5273,808530.8025,2.306010008
2,3,60,35.82160187,49.91788483,233.5310059,6574,1.283419967,1.935449958,411.5882538,459.8292844,8210.705747,1111.696495,-2.955310106,830265.8077,804736.6699,2.955310106
3,1,13,24.95319939,51.87082291,220.6009979,6380,0.844395995,2.374480009,4.53260029,1812.565847,4917.913049,289.3195898,-5.503819942,817895.0129,820089.1286,5.503819942
3,1,82,31.93390083,15.31476307,291.3710022,7697,0.790084004,1.735649943,217.7965281,956.4428558,4190.888581,773.3608011,-2.272919893,819212.7816,820356.4994,2.272919893
2,1,161,21.43370056,25.64720535,45,6541,2.620320082,4.49037981,28.32299133,385.8922617,3741.026994,1145.325052,-3.714099884,822784.5844,820886.5271,3.714099884
2,1,91,29.43639946,13.56799984,190.3049927,6721,1.037279963,2.18159008,1034.347368,1023.564072,4445.251883,2086.6127,-7.940360069,849744.4153,823213.1546,7.940360069
2,1,196,27.06879997,34.80697632,122.9049988,7153,1.284700036,2.627320051,76.47176222,2.053723665,1903.110625,776.4206018,-5.611060143,834883.7253,827011.3508,5.611060143
2,2,208,25.89539909,22.44271278,98.97260284,7969,1.926530004,3.371789932,15.62499463,380.529421,1754.791409,4613.804885,-5.25357008,843554.9999,808206.9909,5.25357008
3,3,148,32.75839996,55.57511139,318.1799927,7543,0.821922004,1.703809977,19.20370247,12.25943855,113.2281162,137.6703446,-2.479530096,838386.8868,815175.0571,2.479530096
2,3,49,42.85760117,60.95181656,247.6199951,7339,1.534579992,1.684290051,197.3888356,180.8428975,4679.803468,1005.859234,-8.601200104,820843.4129,819634.0947,8.601200104
3,1,171,12.24750042,59.895401,305.5379944,7169,0.0819306,3.136950016,104.2672785,300.266311,4484.488452,2314.478893,-3.136140108,818311.2695,809151.9682,3.136140108
3,3,6,29.18799973,68.74652863,161.5650024,3821,1.027130008,2.19175005,45.16109812,126.636466,59.76056634,270.4824675,-2.402990103,812564.508,810502.4042,2.402990103
1,3,58,24.09539986,19.87597847,16.38949966,6813,3.749180079,5.358570099,80.89917643,31.60435693,22.57880223,752.9495789,-5.511799812,803757.9829,807748.4897,5.511799812
2,3,160,14.16409969,73.76743317,270,3823,-0.113986999,2.639719963,31.35365483,46.26781177,1621.127148,386.2163501,-3.526760101,831576.8776,814734.6334,3.526760101
1,3,54,13.46450043,41.97203064,251.5650024,7601,0.179918006,3.03895998,43.02961367,89.6333272,2456.097783,76.07751247,-6.40237999,812290.2575,815379.6044,6.40237999
3,3,243,18.70540047,41.24736023,243.4349976,7659,1.219609976,3.385560036,76.76290196,244.0585781,60.77346797,397.4480012,-3.009979963,834767.7268,813888.8654,3.009979963
3,3,160,25.6480999,54.01591873,273.0130005,6895,0.875786006,2.343090057,1.363694766,272.1111676,127.1115213,448.3723364,-13.70870018,834997.7688,812729.2402,13.70870018
2,2,38,27.23460007,14.35621357,281.3099976,7681,2.678119898,4.006490231,60.35236686,359.4179026,6092.063771,442.5922099,-7.922289848,809732.3157,829138.1861,7.922289848
3,1,34,14.16429996,38.51527023,90,4967,0.232601002,2.986269951,35.64610086,306.1302972,293.8185477,681.2750999,-6.723080158,844646.0659,825165.5765,6.723080158
1,3,66,10.11769962,25.80233383,315,7041,-0.460604995,2.986330032,129.2635153,2016.620345,7642.565465,644.2029151,-1.341320038,855485.303,821955.5346,1.341320038
2,3,104,38.05210114,6.28744936,358.1520081,7090,1.364500046,1.854380012,356.844207,2704.976464,5659.289079,2377.035385,-4.092100143,849499.792,814225.6877,4.092100143
2,1,60,33.23400116,21.64318466,74.35769653,5247,1,2.2,450.5588461,1117.545774,4480.397003,1008.762923,-2.668879986,855988.0124,827104.3366,2.668879986
3,1,108,31.9762001,20.75153732,194.0359955,7164,1.138299942,2.080579996,14.63275183,144.520074,1546.679467,289.3229631,-3.55208993,839143.5945,830262.6623,3.55208993
2,3,48,38.05139923,2.883626699,178.1519928,4243,1.01789999,1.507830024,39.87225626,112.8669297,19.24782483,515.4885343,-10.48910046,833625.438,812696.3018,10.48910046
3,2,112,26.78079987,19.544487,180,7491,1.272250056,2.639770031,521.4814152,446.3030738,4366.977867,1075.247109,-5.109389782,848396.0716,811648.6761,5.109389782
2,3,127,23.25740051,53.05521774,220.2359924,7057,0.764970005,2.453910112,19.93938981,2939.21328,2696.426203,3545.067121,-6.326630116,840584.4194,806701.7273,6.326630116
1,1,368,35.6534996,26.05748367,140.7109985,7269,1.970379949,2.634789944,202.6609999,421.2585461,151.5127352,589.9691816,-4.010409832,808029.2358,812302.966,4.010409832
2,3,127,10.11839962,54.47402191,45,7508,-0.460530013,2.986259937,3.289050324,2780.517993,2512.979581,3232.445623,-3.871799946,840156.7717,806794.0263,3.871799946
2,3,46,23.18359947,41.91098022,225,6784,0.414842993,2.110889912,18.90087259,86.66914501,3805.141458,606.939672,-2.992569923,822222.6083,820807.1519,2.992569923
2,3,89,12.24839973,38.45743942,54.46229935,6630,2.133320093,5.188199997,18.51736886,1076.847673,866.6255729,1162.759624,-2.364370108,823754.7031,832142.2642,2.364370108
3,3,64,7.332089901,25.16913986,101.3099976,6613,-0.44104901,3.659919977,6.853383478,352.4290784,502.37543,3227.908013,-7.223340034,842854.8507,809412.5832,7.223340034
3,1,108,31.63780022,10.66579819,325.0079956,4871,0.778541028,1.747189999,5.338617098,456.1279107,9983.927129,363.755196,-5.896230221,830247.3979,843145.6891,5.896230221
2,3,64,21.98789978,41.64669037,90,5577,2.899780035,4.713540077,45.18494763,465.9498263,8548.09326,155.2627255,-6.14951992,829115.5611,841710.2201,6.14951992
3,3,87,47.40769958,71.82424164,176.0090027,6929,1.693580031,1.525290012,1.131261916,252.6656027,212.9057216,656.6893913,-2.700340033,837130.1494,812164.939,2.700340033
3,1,21,31.97590065,45.20359421,255.9640045,7421,0.791715026,1.734009981,17.56763633,1801.54685,4907.885251,299.9499445,-5.332870007,817916.1796,820091.2453,5.332870007
3,3,33,14.16469955,61.16640091,126.8700027,6485,0.232635006,2.98623991,5.927761485,118.3332962,6454.697218,682.8244722,-3.087739944,819374.5658,817358.6232,3.087739944
2,2,122,26.89590073,31.1278553,185.7109985,7206,2.193530083,3.551079988,151.3280745,505.5837446,7387.550037,6551.083388,-5.339980125,844723.4218,802690.834,5.339980125
2,2,142,15.93490028,13.89550018,135,7810,1,2.2,157.7446003,357.1884259,6832.220428,6942.77362,-2.886209965,845191.8511,803400.1581,2.886209965
2,3,76,43.85960007,5.933789253,203.1990051,7427,1.223049998,1.302680016,12.13832198,2570.786801,7019.385494,1151.021728,-3.225569963,821766.837,812574.9355,3.225569963
3,3,50,19.99939919,36.83515167,303.6900024,7530,0.252146006,2.273580074,281.1808622,5673.719704,6410.088768,5691.624003,-3.919310093,808420.6008,802405.6371,3.919310093
3,3,431,2.044090033,20.43701363,45,7268,0.0094544,6.675159931,25.56494986,159.0537414,1233.869207,781.5317357,-8.623379707,833262.7308,815376.4187,8.623379707
3,2,338,36.97669983,45.44213486,219.5599976,6615,0.979065001,1.546659946,0.392666857,182.7111098,2259.573004,1463.865689,-11.5948,826090.8401,835380.6338,11.5948
2,2,198,12.71969986,47.38707352,63.43489838,7358,0.120980002,3.097899914,133.907569,12.57990085,56.11804028,7.345852763,-5.674809933,807040.6182,812857.9306,5.674809933
2,3,63,27.95100021,50.87052536,92.7263031,4617,1.322289944,2.589730024,62.78022833,650.6331873,2709.494897,629.4832537,-6.459350109,841759.9358,818004.1047,6.459350109
1,2,128,4.562930107,4.518159389,341.5650024,7620,2.692209959,7.74849987,5.058966106,587.669099,5199.817855,955.9753239,-2.379410028,819391.4992,814721.2512,2.379410028
2,3,84,41.74150085,52.8155899,118.7399979,5054,1.49545002,1.723430037,29.08566253,439.4849887,366.6210851,122.8687396,-3.239300013,842427.0824,814697.8801,3.239300013
2,1,72,18.70610046,24.7695694,243.4349976,6425,0.526503026,2.692369938,36.22589228,698.4441488,3236.164847,496.1729231,-9.761520386,853005.6899,825599.3549,9.761520386
1,3,25,20.43460083,51.73860931,28.30080032,4870,0.62214601,2.596729994,13.74733355,407.4621738,184.8259151,2391.138547,-4.165400028,839943.3863,809164.8087,4.165400028
2,2,48,27.0678997,46.11034012,159.7749939,7805,0.591515005,1.934209943,53.06365338,912.9685876,4607.590711,27.77351609,-2.582099915,818549.0642,815229.2522,2.582099915
2,3,12,38.08169937,51.11213684,75.06860352,1497,1.365560055,1.853309989,15.0434768,391.3798103,1086.899639,1286.390544,-8.434240341,834653.6918,815604.3892,8.434240341
2,2,66,35.85580063,49.51274109,204.7749939,7780,1.284680009,1.934190035,102.8402287,328.4751719,105.4035608,445.2823446,-2.942120075,837023.3955,825850.6201,2.942120075
2,2,245,28.16259956,68.55051422,261.8699951,5858,1.677760005,2.927409887,69.90923213,17.76126686,321.0240404,809.3526561,-5.765210152,807409.6113,814107.1766,5.765210152
3,3,97,20.00079918,24.19326782,123.6900024,8062,0.598797023,2.620079994,146.9639821,2998.145696,2736.381715,3333.909951,-4.725450039,840392.5794,806610.0946,4.725450039
2,3,22,8.124520302,9.714411736,45,7718,2.881710052,6.774919987,51.44065112,279.7187418,8451.949776,53.52288993,-6.108459949,829165.2387,841497.4367,6.108459949
1,2,213,8.371560097,15.33936405,210.9640045,7471,1.138389945,4.970860004,8.497930067,52.89301426,1041.502732,1061.546379,-5.718200207,838998.737,815882.819,5.718200207
2,3,175,63.45270157,37.56689072,246.9909973,5723,1.956779957,0.568944991,12.35074954,7.776989434,1559.132536,469.0330626,-5.110549927,831599.8061,814653.6985,5.110549927
2,3,151,11.41349983,73.00328827,270,3184,1,2.2,22.01635586,1244.081024,3607.285,2943.943724,-6.616799831,843734.0636,819810.3767,6.616799831
2,1,143,31.20429993,20.6125946,180,6166,1.108109951,2.110769987,267.286912,592.7707547,3179.628258,669.6904237,-6.539219856,854162.3837,827257.7952,6.539219856
3,3,83,17.70369911,34.03146744,198.4349976,6552,0.467534989,2.751339912,639.0841433,5929.241955,6203.542405,5816.892153,-4.901040077,807931.6498,802278.6368,4.901040077
1,3,48,36.21469879,45.31293106,181.9750061,7912,0.951276004,1.574450016,36.95209605,2633.39398,7031.185432,1214.408878,-2.494149923,821782.712,812510.1124,2.494149923
2,3,71,32.55590057,15.46308041,198.4349976,6698,1.160709977,2.058160067,25.70921214,472.9490083,8674.068505,23.74501598,-3.317090034,831301.1063,842366.7126,3.317090034
2,3,54,35.51729965,45.41760635,315,7643,0.92563802,1.600090027,36.37927397,480.6778018,426.6302031,401.0386913,-5.831130028,807456.7165,809576.7311,5.831130028
2,3,95,28.9904995,26.82453156,30.0685997,7969,0.672442019,1.853289962,82.39774917,2708.028761,4814.576784,515.7430125,-5.444580078,834119.4717,807423.519,5.444580078
2,2,73,33.07640076,18.03704071,144.4620056,7006,2.790100098,3.647650003,34.11971863,195.6747125,6185.787334,1080.379831,-2.130000114,820123.8673,815572.1529,2.130000114
2,3,357,30.89049911,22.80389214,117.6460037,8046,2.828579903,3.856029987,38.36948831,494.7322279,40.00529802,345.9447066,-7.416920185,838804.1356,812504.4799,7.416920185
3,3,93,26.37240028,29.6394558,194.7440033,7117,0.561290026,1.964439988,95.40105923,543.4394763,3331.481446,345.7130237,-5.068500042,847353.082,811697.8887,5.068500042
1,2,59,17.80750084,75.30093384,225,7103,0.473773986,2.745100021,2.37985086,236.5330199,846.6635316,1465.587484,-2.371469975,831829.4564,813383.089,2.371469975
3,3,59,18.21299934,26.87119675,175.6009979,7314,0.844416976,3.067610025,24.72146091,426.5862072,3462.231498,416.9861304,-4.61838007,847480.0823,811666.1387,4.61838007
2,3,71,25.89410019,41.48919296,207.8970032,7396,0.886752009,2.332119942,54.32547158,152.3391659,6623.252964,1985.142478,-4.801909924,835757.3165,843486.4499,4.801909924
3,3,48,15.20479965,39.70173264,158.1990051,7621,0.653264999,3.258759975,59.84725586,221.1371504,5716.26921,939.9828234,-3.345220089,829809.0644,837842.1754,3.345220089
3,3,39,14.02670002,39.37829971,225,6280,0.222433999,2.996439934,87.38804567,2371.268255,8035.394654,1056.434941,-2.961539984,855601.7199,821558.6588,2.961539984
3,1,148,21.98730087,45.27161789,180,8072,3.267469883,5.081299782,86.6706603,228.0227751,1592.224551,236.547104,-3.194380045,839127.0367,830344.6884,3.194380045
